ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,DépenseTotale,Anciennete,TotalChildren,features,scaledFeatures,Education_index,Marital_Status_index,Education_encoded,Marital_Status_encoded,features_,pca_features
4756,1952,2n Cycle,Divorced,63998,0,0,,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,72,1168,0,0,"[72.0,42.0,1168.0,0.0,0.0]","[1.4023453078179735,-0.24546867791333948,0.9335034460083048,0.0,-1.264223013300979]",3.0,3.0,"(4,[3],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,8,12],[1.4023453078179735,-0.24546867791333948,0.9335034460083048,-1.264223013300979,1.0,1.0])","[-1.5949623033108815,0.9783438558052385]"
3412,1951,Master,Married,67381,0,1,,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,73,957,0,1,"[73.0,67.0,957.0,0.0,1.0]","[1.4857894169828632,0.6177178817819099,0.5831501883118716,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[1.4857894169828632,0.6177178817819099,0.5831501883118716,0.06591298942057865,1.0,1.0])","[-0.41730438163842287,1.652509124925764]"
606,1967,Graduation,Single,25930,1,1,,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,15,0,2,"[57.0,87.0,15.0,0.0,2.0]","[0.15068367034463057,1.3082671295381094,-0.9809861564750487,0.0,1.3960489921421362]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[0.15068367034463057,1.3082671295381094,-0.9809861564750487,1.3960489921421362,1.0,1.0])","[1.6675017286183946,0.854397618690369]"
5961,1978,Graduation,Married,42693,1,0,,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,57,0,1,"[46.0,29.0,57.0,0.0,1.0]","[-0.7672015304691543,-0.6943256889548691,-0.9112475933316828,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.7672015304691543,-0.6943256889548691,-0.9112475933316828,0.06591298942057865,1.0,1.0])","[0.7208138908230358,-1.099312612062493]"
2975,1976,Graduation,Together,85606,0,1,,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,48,1956,0,1,"[48.0,89.0,1956.0,0.0,1.0]","[-0.6003133121393752,1.3773220543137292,2.241931725936217,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.6003133121393752,1.3773220543137292,2.241931725936217,0.06591298942057865,1.0,1.0])","[-1.5332763039551867,0.47525676389328514]"
2894,1985,Graduation,Single,72903,0,0,,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,39,2013,0,0,"[39.0,74.0,2013.0,0.0,0.0]","[-1.351310294623381,0.8594101184965797,2.336576918773642,0.0,-1.264223013300979]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.351310294623381,0.8594101184965797,2.336576918773642,-1.264223013300979,1.0,1.0])","[-2.5101118082563025,-0.6472615711476672]"
7613,1974,2n Cycle,Together,49669,1,0,,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,50,326,0,1,"[50.0,97.0,326.0,0.0,1.0]","[-0.43342509380959615,1.6535417534162091,-0.46458870081822046,0.0,0.06591298942057865]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-0.43342509380959615,1.6535417534162091,-0.46458870081822046,0.06591298942057865,1.0,1.0])","[0.3817817090153121,0.3361992532417289]"
10542,1968,PhD,Married,36778,1,1,,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,56,77,0,2,"[56.0,63.0,77.0,0.0,2.0]","[0.06723956117974103,0.47960803223066995,-0.8780387537396038,0.0,1.3960489921421362]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[0.06723956117974103,0.47960803223066995,-0.8780387537396038,1.3960489921421362,1.0,1.0])","[1.6010607603726843,0.4163969632795954]"
8015,1962,PhD,Divorced,85696,0,0,,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,62,1313,0,0,"[62.0,88.0,1313.0,0.0,0.0]","[0.5679042161690783,1.3427945919259192,1.1742675330508776,0.0,-1.264223013300979]",1.0,3.0,"(4,[1],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,6,12],[0.5679042161690783,1.3427945919259192,1.1742675330508776,-1.264223013300979,1.0,1.0])","[-1.7474498025160723,1.0363353623001654]"
10617,1989,Master,Divorced,10979,0,0,,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,35,30,0,0,"[35.0,34.0,30.0,0.0,0.0]","[-1.6850867312829392,-0.5216883770158193,-0.9560795267809895,0.0,-1.264223013300979]",2.0,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,7,12],[-1.6850867312829392,-0.5216883770158193,-0.9560795267809895,-1.264223013300979,1.0,1.0])","[-0.15511617599474592,-2.066485296695681]"
11166,1961,Graduation,Married,49678,0,1,,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,63,315,0,1,"[63.0,81.0,315.0,0.0,1.0]","[0.6513483253339678,1.1011023552112496,-0.4828535625938639,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.6513483253339678,1.1011023552112496,-0.4828535625938639,0.06591298942057865,1.0,1.0])","[0.36339615000705616,1.003236074833885]"
849,1953,Master,Together,56129,0,1,,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,71,660,0,1,"[71.0,65.0,660.0,0.0,1.0]","[1.318901198653084,0.5486629570062899,0.08999892036949861,0.0,0.06591298942057865]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[1.318901198653084,0.5486629570062899,0.08999892036949861,0.06591298942057865,1.0,1.0])","[-0.06159165810797706,1.403887101871954]"
523,1989,Graduation,Married,37155,1,0,,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,35,74,0,1,"[35.0,51.0,74.0,0.0,1.0]","[-1.6850867312829392,0.06527848357695029,-0.8830200796784157,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.6850867312829392,0.06527848357695029,-0.8830200796784157,0.06591298942057865,1.0,1.0])","[0.7258802480805898,-1.526972969959715]"
4066,1978,2n Cycle,Divorced,21282,1,0,,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,46,46,0,1,"[46.0,76.0,46.0,0.0,1.0]","[-0.7672015304691543,0.9284650432721996,-0.9295124551073263,0.0,0.06591298942057865]",3.0,3.0,"(4,[3],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,8,12],[-0.7672015304691543,0.9284650432721996,-0.9295124551073263,0.06591298942057865,1.0,1.0])","[0.7258832385108557,-0.3531730239462697]"
8414,1962,PhD,Single,33419,0,1,,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,62,86,0,1,"[62.0,76.0,86.0,0.0,1.0]","[0.5679042161690783,0.9284650432721996,-0.8630947759231683,0.0,0.06591298942057865]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[0.5679042161690783,0.9284650432721996,-0.8630947759231683,0.06591298942057865,1.0,1.0])","[0.6368278183040674,0.7949999693154297]"
819,1945,Graduation,Widow,63285,0,0,,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,79,1103,0,0,"[79.0,84.0,1103.0,0.0,0.0]","[1.9864540719722004,1.2046847423746794,0.8255747173340482,0.0,-1.264223013300979]",0.0,4.0,"(4,[0],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,5,13],[1.9864540719722004,1.2046847423746794,0.8255747173340482,-1.264223013300979,1.0,1.0])","[-1.5437216175863422,2.1292071897291893]"
4961,1974,Master,Together,21255,1,0,,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,50,61,0,1,"[50.0,56.0,61.0,0.0,1.0]","[-0.43342509380959615,0.23791579551600014,-0.9046058254132671,0.0,0.06591298942057865]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[-0.43342509380959615,0.23791579551600014,-0.9046058254132671,0.06591298942057865,1.0,1.0])","[0.7010859631249658,-0.3835559421153832]"
749,1981,Graduation,Together,42162,1,0,,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,43,145,0,1,"[43.0,31.0,145.0,0.0,1.0]","[-1.017533857963823,-0.6252707641792492,-0.7651286991265352,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-1.017533857963823,-0.6252707641792492,-0.7651286991265352,0.06591298942057865,1.0,1.0])","[0.6245887916609559,-1.258776031323176]"
5430,1956,Graduation,Together,54450,1,1,,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,68,684,0,2,"[68.0,0.0,684.0,0.0,2.0]","[1.0685688711584154,-1.6956220982013583,0.1298495278799934,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.0685688711584154,-1.6956220982013583,0.1298495278799934,1.3960489921421362,1.0,1.0])","[0.8646199981774093,0.4183934471721893]"
7755,1954,PhD,Married,57744,0,1,,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,70,411,0,1,"[70.0,91.0,411.0,0.0,1.0]","[1.2354570894881944,1.4463769790893493,-0.3234511325518848,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[1.2354570894881944,1.4463769790893493,-0.3234511325518848,0.06591298942057865,1.0,1.0])","[0.23020858330007818,1.6845893054044183]"
10525,1986,Graduation,Single,26576,1,0,,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,38,27,0,1,"[38.0,40.0,27.0,0.0,1.0]","[-1.4347544037882707,-0.3145236026889594,-0.9610608527198014,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.4347544037882707,-0.3145236026889594,-0.9610608527198014,0.06591298942057865,1.0,1.0])","[0.7752821530530587,-1.500632986943241]"
1453,1943,PhD,Widow,57513,0,0,,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,81,1060,0,0,"[81.0,59.0,1060.0,0.0,0.0]","[2.153342290301979,0.34149818267943005,0.7541757122110784,0.0,-1.264223013300979]",1.0,4.0,"(4,[1],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,6,13],[2.153342290301979,0.34149818267943005,0.7541757122110784,-1.264223013300979,1.0,1.0])","[-1.4940639034750178,1.8623404316378618]"
8310,1964,Graduation,Together,68142,0,1,,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,60,1459,0,1,"[60.0,96.0,1459.0,0.0,1.0]","[0.4010159978392992,1.619014291028399,1.416692062073054,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.4010159978392992,1.619014291028399,1.416692062073054,0.06591298942057865,1.0,1.0])","[-0.979953373687436,1.3157551538593195]"
10710,1979,Graduation,Married,7500,0,1,,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,18,0,1,"[45.0,61.0,18.0,0.0,1.0]","[-0.8506456396340438,0.41055310745505,-0.9760048305362369,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.8506456396340438,0.41055310745505,-0.9760048305362369,0.06591298942057865,1.0,1.0])","[0.764032550826937,-0.6703392391132941]"
5031,1974,Graduation,Together,83145,0,0,,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,50,1833,0,0,"[50.0,14.0,1833.0,0.0,0.0]","[-0.43342509380959615,-1.2122376247720188,2.0376973624449315,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.43342509380959615,-1.2122376247720188,2.0376973624449315,-1.264223013300979,1.0,1.0])","[-2.3166279417161473,-0.8659732114094221]"
2613,1960,Master,Married,54197,0,1,,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,64,237,0,1,"[64.0,16.0,237.0,0.0,1.0]","[0.7347924344988573,-1.1431826999963988,-0.6123680370029719,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.7347924344988573,-1.1431826999963988,-0.6123680370029719,0.06591298942057865,1.0,1.0])","[0.46365709273981065,0.0190973486330015]"
213,1963,PhD,Single,23091,1,1,,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,61,48,0,2,"[61.0,98.0,48.0,0.0,2.0]","[0.48446010700418873,1.6880692158040191,-0.9261915711481183,0.0,1.3960489921421362]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[0.48446010700418873,1.6880692158040191,-0.9261915711481183,1.3960489921421362,1.0,1.0])","[1.6162740614018576,1.3224832513684501]"
967,1976,Graduation,Married,46049,1,1,,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,48,515,0,2,"[48.0,11.0,515.0,0.0,2.0]","[-0.6003133121393752,-1.3158200119354486,-0.15076516667307405,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.6003133121393752,-1.3158200119354486,-0.15076516667307405,1.3960489921421362,1.0,1.0])","[1.114382119737374,-0.8713934188599383]"
1077,1974,Graduation,Together,56715,0,0,,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,50,1020,0,0,"[50.0,52.0,1020.0,0.0,0.0]","[-0.43342509380959615,0.09980594596476026,0.6877580330269204,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.43342509380959615,0.09980594596476026,0.6877580330269204,-1.264223013300979,1.0,1.0])","[-1.364552118590424,-0.4643779499126681]"
7959,1961,Graduation,Married,79410,0,0,,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,63,1370,0,0,"[63.0,19.0,1370.0,0.0,0.0]","[0.6513483253339678,-1.039600312832969,1.2689127258883026,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.6513483253339678,-1.039600312832969,1.2689127258883026,-1.264223013300979,1.0,1.0])","[-1.8056708412761195,0.02231804492608117]"
640,1951,Graduation,Married,57304,0,1,,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,73,1026,0,1,"[73.0,61.0,1026.0,0.0,1.0]","[1.4857894169828632,0.41055310745505,0.6977206849045441,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.4857894169828632,0.41055310745505,0.6977206849045441,0.06591298942057865,1.0,1.0])","[-0.4976415165166846,1.5742099939606278]"
4252,1965,Graduation,Married,44375,0,1,,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,59,301,0,1,"[59.0,73.0,301.0,0.0,1.0]","[0.31757188867440966,0.8248826561087697,-0.5060997503083192,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.31757188867440966,0.8248826561087697,-0.5060997503083192,0.06591298942057865,1.0,1.0])","[0.39172015770534313,0.5877175849041802]"
8432,1956,Graduation,Together,54450,1,1,,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,68,684,0,2,"[68.0,0.0,684.0,0.0,2.0]","[1.0685688711584154,-1.6956220982013583,0.1298495278799934,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.0685688711584154,-1.6956220982013583,0.1298495278799934,1.3960489921421362,1.0,1.0])","[0.8646199981774093,0.4183934471721893]"
6218,1965,Graduation,Married,59594,0,1,,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,59,499,0,1,"[59.0,74.0,499.0,0.0,1.0]","[0.31757188867440966,0.8594101184965797,-0.17733223834673723,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.31757188867440966,0.8594101184965797,-0.17733223834673723,0.06591298942057865,1.0,1.0])","[0.15812591294073045,0.6533091678629213]"
6905,1994,Graduation,Together,80685,0,0,,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,30,1004,0,0,"[30.0,55.0,1004.0,0.0,0.0]","[-2.102307277107387,0.20338833312819019,0.6611909613532572,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-2.102307277107387,0.20338833312819019,0.6611909613532572,-1.264223013300979,1.0,1.0])","[-1.293820304800856,-1.843265111190255]"
5922,1974,PhD,Married,40344,0,1,,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,50,218,0,1,"[50.0,48.0,218.0,0.0,1.0]","[-0.43342509380959615,-0.038303903586479636,-0.643916434615447,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.43342509380959615,-0.038303903586479636,-0.643916434615447,0.06591298942057865,1.0,1.0])","[0.517339974834391,-0.47165305401386604]"
3598,1972,Graduation,Married,62710,0,1,,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,52,606,0,1,"[52.0,53.0,606.0,0.0,1.0]","[-0.2665368754798171,0.13433340835257024,0.00033505347088534453,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.2665368754798171,0.13433340835257024,0.00033505347088534453,0.06591298942057865,1.0,1.0])","[0.05384134242249109,-0.1524065879661059]"
6116,1968,2n Cycle,Married,48985,0,1,,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,56,75,0,1,"[56.0,13.0,75.0,0.0,1.0]","[0.06723956117974103,-1.2467650871598288,-0.8813596376988118,0.0,0.06591298942057865]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[0.06723956117974103,-1.2467650871598288,-0.8813596376988118,0.06591298942057865,1.0,1.0])","[0.6760956383569285,-0.6384041786657466]"
6263,1968,Graduation,Together,35322,1,2,,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,56,106,0,3,"[56.0,34.0,106.0,0.0,3.0]","[0.06723956117974103,-0.5216883770158193,-0.8298859363310893,0.0,2.7261849948636936]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.06723956117974103,-0.5216883770158193,-0.8298859363310893,2.7261849948636936,1.0,1.0])","[2.5074717011255556,0.2191830174274051]"
10486,1948,Graduation,Married,77142,0,0,,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,76,990,0,0,"[76.0,54.0,990.0,0.0,0.0]","[1.7361217444775316,0.1688608707403802,0.6379447736388019,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.7361217444775316,0.1688608707403802,0.6379447736388019,-1.264223013300979,1.0,1.0])","[-1.3976058821038302,1.4094455742137313]"
2410,1969,Graduation,Single,81657,0,0,,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,55,1097,0,0,"[55.0,69.0,1097.0,0.0,0.0]","[-0.0162045479851485,0.6867728065575298,0.8156120654564245,0.0,-1.264223013300979]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.0162045479851485,0.6867728065575298,0.8156120654564245,-1.264223013300979,1.0,1.0])","[-1.471279289061541,0.1814805657696261]"
193,1996,Basic,Married,14421,0,0,,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,28,16,0,0,"[28.0,81.0,16.0,0.0,0.0]","[-2.269195495437166,1.1011023552112496,-0.9793257144954447,0.0,-1.264223013300979]",4.0,0.0,"(4,[],[])","(7,[0],[1.0])","(16,[0,1,2,4,9],[-2.269195495437166,1.1011023552112496,-0.9793257144954447,-1.264223013300979,1.0])","[-0.12817942385210157,-1.8190348534986622]"
3363,1974,2n Cycle,Married,20130,0,0,,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,50,34,0,0,"[50.0,99.0,34.0,0.0,0.0]","[-0.43342509380959615,1.722596678191829,-0.9494377588625736,0.0,-1.264223013300979]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[-0.43342509380959615,1.722596678191829,-0.9494377588625736,-1.264223013300979,1.0,1.0])","[-0.2100356441092156,0.03723569737807639]"
8278,1990,PhD,Married,74214,0,0,,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,34,1711,0,0,"[34.0,3.0,1711.0,0.0,0.0]","[-1.7685308404478288,-1.5920397110379285,1.8351234409332495,0.0,-1.264223013300979]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.7685308404478288,-1.5920397110379285,1.8351234409332495,-1.264223013300979,1.0,1.0])","[-2.1290524216718936,-2.2099855434016784]"
10660,1957,Master,Married,66726,1,1,,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,67,438,0,2,"[67.0,61.0,438.0,0.0,2.0]","[0.9851247619935259,0.41055310745505,-0.27861919910257815,0.0,1.3960489921421362]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.9851247619935259,0.41055310745505,-0.27861919910257815,1.3960489921421362,1.0,1.0])","[1.147001413642279,1.2575382931343386]"
8686,1979,Basic,Together,23724,1,0,,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,75,0,1,"[45.0,65.0,75.0,0.0,1.0]","[-0.8506456396340438,0.5486629570062899,-0.8813596376988118,0.0,0.06591298942057865]",4.0,1.0,"(4,[],[])","(7,[1],[1.0])","(16,[0,1,2,4,10],[-0.8506456396340438,0.5486629570062899,-0.8813596376988118,0.06591298942057865,1.0])","[0.6961618673511946,-0.5923078472852297]"
1604,1960,Master,Married,47353,0,1,,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,64,225,0,1,"[64.0,93.0,225.0,0.0,1.0]","[0.7347924344988573,1.515431903864969,-0.6322933407582193,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.7347924344988573,1.515431903864969,-0.6322933407582193,0.06591298942057865,1.0,1.0])","[0.46486359008363043,1.243006359414869]"
5907,1952,Master,Married,33444,1,1,,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,72,18,0,2,"[72.0,24.0,18.0,0.0,2.0]","[1.4023453078179735,-0.866963000893919,-0.9760048305362369,0.0,1.3960489921421362]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[1.4023453078179735,-0.866963000893919,-0.9760048305362369,1.3960489921421362,1.0,1.0])","[1.6352727346565594,0.9183148846505259]"
10669,1981,Graduation,Married,54386,0,1,,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,43,470,0,1,"[43.0,8.0,470.0,0.0,1.0]","[-1.017533857963823,-1.4194023990988787,-0.22548505575525177,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.017533857963823,-1.4194023990988787,-0.22548505575525177,0.06591298942057865,1.0,1.0])","[0.24530510675992712,-1.5437495518998474]"
2918,1981,Graduation,Divorced,28510,1,1,,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,43,91,0,2,"[43.0,72.0,91.0,0.0,2.0]","[-1.017533857963823,0.7903551937209597,-0.8547925660251485,0.0,1.3960489921421362]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[-1.017533857963823,0.7903551937209597,-0.8547925660251485,1.3960489921421362,1.0,1.0])","[1.617085972101417,-0.361425521786219]"
5735,1991,Master,Single,90638,0,0,,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,33,2525,0,0,"[33.0,29.0,2525.0,0.0,0.0]","[-1.8519749496127182,-0.6943256889548691,3.186723212330864,0.0,-1.264223013300979]",2.0,2.0,"(4,[2],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,7,11],[-1.8519749496127182,-0.6943256889548691,3.186723212330864,-1.264223013300979,1.0,1.0])","[-3.090444278501143,-1.6626873654102565]"
359,1950,Graduation,Together,48070,0,1,,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,74,504,0,1,"[74.0,33.0,504.0,0.0,1.0]","[1.5692335261477526,-0.5562158394036293,-0.16903002844871748,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.5692335261477526,-0.5562158394036293,-0.16903002844871748,0.06591298942057865,1.0,1.0])","[0.11984178037117356,1.0682761857316512]"
8387,1957,Graduation,Married,43140,0,1,,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,67,235,0,1,"[67.0,68.0,235.0,0.0,1.0]","[0.9851247619935259,0.6522453441697198,-0.6156889209621799,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.9851247619935259,0.6522453441697198,-0.6156889209621799,0.06591298942057865,1.0,1.0])","[0.44941987386478355,1.0605656031579742]"
